METAPOPULATION MODEL results; Date=8/5/2023 Time=01:24:06
===========================================================
B20




   52 populations (52 included in summation)
 1000 replications;  Duration = 100
===========================================================

Trajectory summary (Metapopulation)

      Time                        Abundance
             Minimum    -1 S.D.    Average    +1 S.D.    Maximum
       92       0.00       0.00       0.00       0.00       0.00
       93       0.00       0.00       0.00       0.00       0.00
       94       0.00       0.00       0.00       0.00       0.00
       95       0.00       0.00       0.00       0.00       0.00
       96       0.00       0.00       0.00       0.00       0.00
       97       0.00       0.00       0.00       0.00       0.00
       98       0.00       0.00       0.00       0.00       0.00
       99       0.00       0.00       0.00       0.00       0.00
      100       0.00       0.00       0.00       0.00       0.00

Trajectory summary (Population 48: 48S12-T1)

      Time                        Abundance
             Minimum    -1 S.D.    Average    +1 S.D.    Maximum
        0       0.00       0.00       0.00       0.00       0.00
        1       0.00       0.00       0.00       0.00       0.00
        2       0.00       0.00       0.00       0.00       0.00
        3       0.00       0.00       0.00       0.00       0.00
        4       0.00       0.00       0.00       0.00       0.00
        5       0.00       0.00       0.00       0.00       0.00
        6       0.00       0.00       0.00       0.00       0.00
        7       0.00       0.00       0.00       0.00       0.00
        8       0.00       0.00       0.00       0.00       0.00
        9       2.00       3.00       3.58       4.16       6.00
       10       0.00       1.51       3.34       5.18       9.00
       11       0.00       0.90       2.86       4.82      10.00
       12       0.00       0.55       2.63       4.70      12.00
       13       0.00       0.20       2.28       4.37      10.00
       14       0.00      -0.01       1.95       3.91      10.00
       15       0.00      -0.21       1.78       3.77      10.00
       16       0.00      -0.37       1.59       3.54      11.00
       17       0.00      -0.52       1.42       3.37      10.00
       18       0.00      -0.57       1.29       3.15       9.00
       19       0.00      -0.72       1.17       3.06       9.00
       20       0.00      -0.75       1.06       2.86       9.00
       21       0.00      -0.84       0.95       2.75      11.00
       22       0.00      -0.83       0.87       2.56      11.00
       23       0.00      -0.76       0.73       2.21      10.00
       24       0.00      -0.90       0.73       2.36       9.00
       25       0.00      -0.83       0.66       2.15      10.00
       26       0.00      -0.88       0.59       2.07      10.00
       27       0.00      -0.83       0.51       1.84      10.00
       28       0.00      -0.80       0.45       1.70       9.00
       29       0.00      -0.84       0.42       1.67      10.00
       30       0.00      -0.84       0.38       1.60       9.00
       31       0.00      -0.83       0.34       1.51       9.00
       32       0.00      -0.76       0.27       1.30       9.00
       33       0.00      -0.64       0.20       1.05       8.00
       34       0.00      -0.62       0.19       1.01       7.00
       35       0.00      -0.67       0.20       1.06       7.00
       36       0.00      -0.76       0.19       1.13      10.00
       37       0.00      -0.61       0.14       0.90       8.00
       38       0.00      -0.65       0.15       0.95       7.00
       39       0.00      -0.71       0.17       1.04       8.00
       40       0.00      -0.62       0.13       0.89       9.00
       41       0.00      -0.64       0.13       0.89       8.00
       42       0.00      -0.53       0.09       0.71       8.00
       43       0.00      -0.40       0.06       0.53       7.00
       44       0.00      -0.39       0.06       0.51       7.00
       45       0.00      -0.41       0.05       0.52       7.00
       46       0.00      -0.48       0.07       0.62       7.00
       47       0.00      -0.51       0.06       0.64      12.00
       48       0.00      -0.30       0.04       0.38       4.00
       49       0.00      -0.33       0.04       0.40       6.00
       50       0.00      -0.26       0.03       0.32       4.00
       51       0.00      -0.27       0.03       0.32       5.00
       52       0.00      -0.30       0.02       0.34       7.00
       53       0.00      -0.15       0.01       0.18       4.00
       54       0.00      -0.20       0.01       0.22       6.00
       55       0.00      -0.26       0.02       0.29       6.00
       56       0.00      -0.17       0.01       0.19       4.00
       57       0.00      -0.15       0.01       0.17       3.00
       58       0.00      -0.15       0.01       0.17       3.00
       59       0.00      -0.25       0.01       0.28       7.00
       60       0.00      -0.29       0.02       0.33       7.00
       61       0.00      -0.21       0.01       0.23       6.00
       62       0.00      -0.16       0.01       0.17       4.00
       63       0.00      -0.25       0.01       0.27       8.00
       64       0.00      -0.19       0.01       0.21       5.00
       65       0.00      -0.15       0.01       0.17       4.00
       66       0.00      -0.18       0.01       0.19       5.00
       67       0.00      -0.20       0.01       0.22       6.00
       68       0.00      -0.19       0.01       0.21       5.00
       69       0.00      -0.29       0.01       0.31       8.00
       70       0.00      -0.19       0.01       0.20       6.00
       71       0.00      -0.09       0.00       0.09       2.00
       72       0.00      -0.07       0.00       0.07       2.00
       73       0.00      -0.03       0.00       0.03       1.00
       74       0.00      -0.03       0.00       0.03       1.00
       75       0.00      -0.03       0.00       0.03       1.00
       76       0.00      -0.09       0.00       0.10       3.00
       77       0.00      -0.12       0.00       0.13       4.00
       78       0.00      -0.21       0.01       0.23       7.00
       79       0.00      -0.18       0.01       0.20       6.00
       80       0.00      -0.18       0.01       0.20       6.00
       81       0.00      -0.24       0.01       0.26       8.00
       82       0.00      -0.03       0.00       0.03       1.00
       83       0.00      -0.03       0.00       0.03       1.00
       84       0.00      -0.09       0.00       0.10       3.00
       85       0.00      -0.21       0.01       0.23       7.00
       86       0.00      -0.03       0.00       0.03       1.00
       87       0.00      -0.09       0.00       0.10       3.00
